Date,Open,High,Low,Close,Volume,Adj Close
1993-05-17,23.00,23.12,22.12,22.25,1205600,17.81
1993-05-14,23.00,23.00,22.25,23.00,1713800,18.41
1993-05-13,23.12,23.75,22.88,23.12,3981400,18.51
1993-05-12,21.75,22.88,21.38,22.62,2295100,18.11
1993-05-11,21.62,21.75,21.38,21.50,933600,17.21
1993-05-10,21.62,21.75,21.38,21.75,879000,17.41
1993-05-07,21.38,21.62,21.25,21.38,1058900,17.11
1993-05-06,21.12,21.50,21.12,21.50,1278600,17.21
1993-05-05,21.25,21.38,20.75,21.12,782700,16.91
1993-05-04,21.25,21.38,20.75,21.12,1239000,16.91
1993-05-03,22.50,22.50,21.12,21.25,1607900,17.01
1993-04-30,21.50,22.38,21.50,22.25,1562500,17.81
1993-04-29,21.75,21.75,21.12,21.75,1382600,17.41
1993-04-28,20.00,21.38,19.75,21.38,1539600,17.11
1993-04-27,20.50,20.62,20.12,20.12,1034800,16.11
1993-04-26,21.00,21.25,20.00,20.50,2653000,16.41
1993-04-23,20.00,20.50,19.88,20.50,2268000,16.41
1993-04-22,18.75,19.50,18.75,19.50,637400,15.61
1993-04-21,18.75,19.00,18.62,18.88,448000,15.11
1993-04-20,18.75,19.00,18.62,18.88,857600,15.11
1993-04-19,18.38,18.62,18.38,18.62,807700,14.91
1993-04-16,18.38,18.50,18.25,18.38,409200,14.71
1993-04-15,18.38,18.50,18.00,18.12,650300,14.51
1993-04-14,18.00,18.62,18.00,18.25,881900,14.61
1993-04-13,18.00,18.25,17.88,18.00,558000,14.41
1993-04-12,17.62,18.00,17.62,18.00,820200,14.41
1993-04-08,18.50,18.62,17.88,18.00,1198900,14.41
1993-04-07,18.25,18.50,18.12,18.50,599600,14.81
1993-04-06,18.38,18.38,18.12,18.25,663300,14.61
1993-04-05,18.25,18.50,18.00,18.38,585100,14.71
1993-04-02,18.75,18.88,18.25,18.38,1959700,14.71
1993-04-01,17.75,18.38,17.62,18.25,1547700,14.61
1993-03-31,17.75,17.75,17.38,17.75,1381500,14.21
1993-03-30,17.25,17.50,17.12,17.25,1235000,13.81
1993-03-29,17.00,17.12,16.62,16.75,413000,13.41
1993-03-26,17.00,17.12,16.88,17.00,498800,13.61
1993-03-25,17.12,17.25,17.00,17.00,820900,13.61
1993-03-24,16.75,17.25,16.62,17.12,863600,13.71
1993-03-23,16.75,16.88,16.62,16.88,917100,13.51
1993-03-22,16.62,17.00,16.38,16.88,1611400,13.51
1993-03-19,16.00,16.38,15.88,16.25,1553000,13.01
1993-03-18,15.75,16.12,15.75,15.75,1203400,12.61
1993-03-17,15.62,15.88,15.25,15.75,1116600,12.61
1993-03-16,16.25,16.38,15.62,15.62,1482700,12.51
1993-03-15,16.00,16.50,16.00,16.50,1356600,13.21
1993-03-12,16.25,16.25,14.75,16.00,5947400,12.81
1993-03-11,17.25,17.62,17.00,17.00,1027800,13.61
1993-03-10,17.50,17.50,17.12,17.38,379300,13.91
1993-03-09,17.50,17.62,17.25,17.50,419700,14.01
1993-03-08,17.38,17.62,17.38,17.38,471800,13.91
1993-03-05,17.62,18.00,17.62,17.75,611200,14.21
1993-03-04,17.62,17.75,17.50,17.50,444200,14.01
1993-03-03,17.50,17.75,17.50,17.50,373200,14.01
1993-03-02,17.12,17.50,17.12,17.50,591300,14.01
1993-03-01,34.50,34.50,34.12,34.12,513000,13.66
1993-02-26,34.62,34.75,34.12,34.38,637200,13.76
1993-02-25,35.25,35.38,34.50,34.88,679000,13.96
1993-02-24,34.62,35.50,34.50,35.00,1356600,14.01
1993-02-23,33.88,34.88,33.75,34.75,990800,13.91
1993-02-22,32.75,33.88,32.75,33.12,1248800,13.26
1993-02-19,33.00,33.12,32.88,33.00,468600,13.21
1993-02-18,33.00,33.12,32.75,33.00,675600,13.21
1993-02-17,33.00,33.00,32.75,33.00,766000,13.21
1993-02-16,33.00,33.50,33.00,33.12,1217000,13.26
1993-02-12,33.00,33.00,32.38,32.75,1060600,13.11
1993-02-11,33.38,33.75,32.88,33.12,1163800,13.26
1993-02-10,32.50,33.50,32.38,33.50,3160000,13.41
1993-02-09,31.25,32.50,31.00,32.00,1618000,12.81
1993-02-08,31.75,31.88,31.12,31.38,945600,12.56
1993-02-05,30.75,31.50,30.38,31.50,2053200,12.61
1993-02-04,30.50,31.00,30.50,30.75,2026000,12.31
1993-02-03,29.88,30.38,29.88,30.25,901800,12.11
1993-02-02,29.50,30.25,29.50,30.25,1062800,12.11
1993-02-01,29.25,29.50,29.12,29.38,34800,11.76
1993-01-29,29.25,29.38,29.00,29.25,570000,11.71
1993-01-28,29.00,29.12,28.75,29.00,440800,11.61
1993-01-27,29.00,29.12,28.75,28.88,649400,11.56
1993-01-26,28.88,29.25,28.50,29.12,1687600,11.66
1993-01-25,28.12,28.25,28.00,28.12,886200,11.26
1993-01-22,27.75,28.38,27.75,28.12,981400,11.26
1993-01-21,28.62,28.62,27.75,27.88,1210600,11.16
1993-01-20,27.62,28.62,27.62,28.62,1650800,11.46
1993-01-19,27.50,27.75,27.50,27.50,998400,11.01
1993-01-18,27.88,27.88,27.25,27.25,702000,10.91
1993-01-15,27.88,27.88,27.50,27.75,1412000,11.11
1993-01-14,28.62,28.62,27.88,27.88,838600,11.16
1993-01-13,28.50,28.75,28.25,28.50,1086800,11.41
1993-01-12,29.00,29.25,28.62,28.75,1030000,11.51
1993-01-11,29.50,29.50,28.75,29.00,605600,11.61
1993-01-08,29.75,29.75,29.38,29.50,422200,11.81
1993-01-07,29.62,29.88,29.50,29.75,910400,11.91
1993-01-06,30.38,30.38,29.62,29.62,1694600,11.86
1993-01-05,30.50,30.50,30.25,30.38,546600,12.16
1993-01-04,30.75,30.75,30.00,30.38,1424000,12.16
