Index,Open,High,Low,Close,Volume,Date
579,0,18.62,18.12,18.25,661000,14-Apr-94
580,0,18.25,17.56,18,631800,15-Apr-94
581,0,18,17.81,17.94,246200,18-Apr-94
582,0,18.06,17.31,17.31,570200,19-Apr-94
583,0,17.5,16.81,16.94,407200,20-Apr-94
584,0,17.94,17.12,17.88,818000,21-Apr-94
585,0,18.44,18.12,18.31,242200,22-Apr-94
586,0,18.75,18.31,18.69,141400,25-Apr-94
587,0,19.12,18.75,19,346200,26-Apr-94
588,0,18.94,18.56,18.69,101600,28-Apr-94
589,0,18.94,18.56,18.88,99200,29-Apr-94
590,0,18.94,18.81,18.94,336000,2-May-94
591,0,18.94,18.38,18.5,141600,3-May-94
592,0,18.38,18.06,18.19,278200,4-May-94
593,0,18.44,18,18.38,317800,5-May-94
594,0,18.31,18.06,18.31,394800,6-May-94
595,0,18.5,18,18.38,305800,9-May-94
596,0,18.75,18.44,18.75,104000,10-May-94
597,0,18.88,18.38,18.44,399200,11-May-94
598,0,18.38,18,18.06,286000,12-May-94
599,0,18.12,17.94,18,220000,13-May-94
600,0,18.06,17.75,17.75,464600,16-May-94
601,0,18.12,17.5,18.12,208600,17-May-94
602,0,19.06,18.06,19.06,321800,18-May-94
603,0,19.38,19,19.38,420400,19-May-94
604,0,19.69,19.31,19.44,209000,20-May-94
605,0,19.88,19.62,19.81,310000,23-May-94
606,0,19.94,19.81,19.94,139000,24-May-94
607,0,19.94,19.62,19.69,162200,25-May-94
608,0,19.81,19.44,19.5,104800,26-May-94
609,0,19.5,19.25,19.44,173200,27-May-94
610,0,19.88,19.31,19.81,112800,31-May-94
611,0,20.5,19.88,20.38,274400,1-Jun-94
612,0,20.56,20.38,20.44,251200,2-Jun-94
613,0,20.56,20.31,20.38,258800,3-Jun-94
614,0,20.34,19.88,20,203600,6-Jun-94
615,0,20.25,19.94,20,141200,7-Jun-94
616,0,19.94,19.25,19.38,320200,8-Jun-94
617,0,19.31,18.44,18.44,585000,9-Jun-94
618,0,19,18.75,18.88,339000,10-Jun-94
619,0,19.19,18.81,19,200600,13-Jun-94
620,0,19.06,18.94,18.94,149200,14-Jun-94
621,0,18.94,18.88,18.88,91000,15-Jun-94
622,0,18.81,18.56,18.75,233000,16-Jun-94
623,0,18.88,18.69,18.69,201800,17-Jun-94
624,0,18.69,18.38,18.5,624600,20-Jun-94
625,0,18.44,17.69,17.75,537600,21-Jun-94
626,0,18.12,18,18,419200,22-Jun-94
627,0,18.06,17.94,17.94,304400,23-Jun-94
628,0,17.88,17.38,17.44,279400,24-Jun-94
629,0,17.69,17.19,17.62,428600,27-Jun-94
630,0,18.19,17.62,17.75,237600,28-Jun-94
